"Department name","Course number","Section","Course","Professor","Status","Created On","Updated On","Ean","Author","Title","Edition","Edition flag","New copy required","Publisher","Copyright year","Binding","Required","Bookstore staff notes","Student notes","Confirmed","Shelf limit","Max Enrollment","Current Enrollment",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9780141189970","MILLER","ALL MY SONS","09","OP","","PENG RAND","2009","PB","required","","","No","3","30","0",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9780553345902","SHEPARD","FOOL F/LOVE+OTHER PLAYS","84","","","PENG RAND","1984","PB","required","","","No","3","30","0",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9780300117431","ONEILL","ICEMAN COMETH","06","","","TRILITERAL","2006","PB","required","","","No","3","30","0",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9780811214049","WILLIAMS","GLASS MENAGERIE-WITH INTRODUCTION","(REV)45","","","NORTON","1945","PB","required","","","No","3","30","0",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9781854592118","TREADWELL","MACHINAL","93","","","INGRAM PUB","1993","PB","required","","","No","3","30","0",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9781559365291","BAKER","JOHN","16","","","INGRAM PUB","2016","PB","required","","","No","3","30","0",
"AML","3175","83131","Drama of U.S. Lit","STAFF","OK","2018-04-12 10:41:52","2018-04-12 10:41:52","9781559362016","PARKS","TOPDOG/UNDERDOG","01","","","INGRAM PUB","2001","PB","required","","","No","3","30","0",
"AML","3213","82715","EARLY AMER LIT","STAFF","OK","2018-05-29 09:23:25","2018-05-29 09:23:25","9780813511641","CHILD","HOBOMOK+OTHER WRITINGS ON INDIANS","86","","","LONGLEAF","1986","PD","required","","","No","5","30","0",
"AML","3213","82715","EARLY AMER LIT","STAFF","OK","2018-05-29 09:23:25","2018-05-29 09:23:25","9780393935714","LEVINE","NORTON ANTHOL.OF AMER.LIT,VOL.A","9TH 17","","","NORTON","2017","PB","required","","","No","5","30","0",
"AML","4111","83135","US NOVELS OF THE 19TH CENTURY","STAFF","OK","2018-05-29 09:24:48","2018-05-29 09:24:48","9780199538775","BROWN","WIELAND+MEMOIRS OF CARWIN...(9538775)","94","","","OXF","1994","PB","required","","","No","4","25","0",
"AML","4111","83135","US NOVELS OF THE 19TH CENTURY","STAFF","OK","2018-05-29 09:24:48","2018-05-29 09:24:48","9780140390056","HAWTHORNE","HOUSE OF SEVEN GABLES","65","","","PENG RAND","1965","PB","required","","","No","4","25","0",
"AML","4111","83135","US NOVELS OF THE 19TH CENTURY","STAFF","OK","2018-05-29 09:24:48","2018-05-29 09:24:48","9781551119113","JAMES","TURN OF THE SCREW+OTHER TALES","10","","","BROADVIEW","2010","PB","required","","","No","4","25","0",
"AML","4111","83135","US NOVELS OF THE 19TH CENTURY","STAFF","OK","2018-05-29 09:24:48","2018-05-29 09:24:48","9780393264890","HAWTHORNE","SCARLET LETTER+OTHER WRITING","2ND 17","","","NORTON","2017","PB","required","","","No","4","25","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9780679732242","FAULKNER","SOUND+THE FURY","84","","","PENG RAND","1984","PB","required","","","No","2","20","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9780345805737","FERBER","SHOW BOAT (P)","","","","DOUBL","2013","","required","","","No","2","20","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9780312062347","WHARTON","HOUSE OF MIRTH","94","","","MAC HIGHER","1994","PB","required","","","No","2","20","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9780142437094","ZITKALA-SA","AMERICAN INDIAN STORIES,LEGENDS...","03","","","PENG RAND","2003","PB","required","","","No","2","20","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9781555530662","FAUSET","THERE IS CONFUSION","89","OP","","U NEW ENG","1989","PB","required","","","No","2","20","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9780486289991","FITZGERALD","THIS SIDE OF PARADISE","96","","","DOVER","1996","PB","required","","","No","2","20","0",
"AML","6027","83361","000","STAFF","OK","2018-04-12 10:36:39","2018-07-26 14:54:06","9780820316987","WHITE","MAN CALLED WHITE (P)","","","","UGP","1995","","required","","","No","2","20","0",
"ANG","5525C","82037","HUMAN OSTEOLOGY","STAFF","OK","2018-05-29 09:20:47","2018-05-29 09:20:47","9781563490750","HAAS","STANDARDS F/DATA COLLECT.FROM HUMAN...","94","","","AR ARCH","1994","SP","required","","","No","1","6","0",
"ANG","5525C","82037","HUMAN OSTEOLOGY","STAFF","OK","2018-05-29 09:20:47","2018-05-29 09:20:47","9780125286282","ORTNER","IDENT.OF PATHOLOG.COND.IN HUMAN SKEL...","2ND 03","","","ELSEVIER","2003","PD","required","","","No","1","6","0",
"ANG","5525C","82037","HUMAN OSTEOLOGY","STAFF","OK","2018-05-29 09:20:47","2018-05-29 09:20:47","9780123741349","WHITE","HUMAN OSTEOLOGY","3RD 12","","","ELSEVIER","2012","","required","","","No","1","6","0",
"ANS","3440","80661","Animal  Nutrition","STAFF","OK","2018-04-12 10:38:00","2018-04-12 10:38:00","9781323355657","CHEEKE","ANIMAL NUTRITION CUSTOM","16","","","PEARSON","0","","required","","","No","2","42","0",
"ANS","3440","80661","Animal  Nutrition","STAFF","OK","2018-04-12 10:38:00","2018-04-12 10:38:00","9781308557151","BYRD-BREDBENNER","WARDLAWS PERSPECTIVES IN NUTRITION FGCU CUSTOM BOOK","1","","","MCG CREATE","0","","required","","","No","2","42","0",
"ANT","2000","80106","INTRO TO ANTHROPOLOGY","50 BDA","OK","2018-07-20 15:44:17","2018-07-20 15:44:17","9780199947591","WELSCH","ANTHROPOLOGY","17","","","OXF","2017","PB","required","","","No","8","50","0",
"ANT","2000","80107","INTRO TO ANTHROPOLOGY","50 BDA","OK","2018-07-26 14:26:35","2018-07-26 14:26:35","9780134050140","EMBER","HUMAN EVOLUTION+CULTURE-REVEL ACCESS","8TH 15","","","PEARSON","2015","AC","required","","","No","10","50","0",
"ANT","2000","82752","INTRO TO ANTHROPOLOGY","50 BDA","OK","2018-07-20 15:44:35","2018-07-20 15:44:35","9780199947591","WELSCH","ANTHROPOLOGY","17","","","OXF","2017","PB","required","","","No","8","50","0",
"ANT","2000","82753","INTRO TO ANTHROPOLOGY","50 BDA","OK","2018-07-26 14:26:22","2018-07-26 14:26:22","9780134050140","EMBER","HUMAN EVOLUTION+CULTURE-REVEL ACCESS","8TH 15","","","PEARSON","2015","AC","required","","","No","10","50","0",
"ANT","2040C","83250","000","30 BDA","OK","2018-07-26 14:26:56","2018-07-26 14:26:56","9781442278790","ALEXANDER","MUSEUMS IN MOTION (REV)","3RD","","","ROWAN","2017","","required","","","No","6","30","0",
"ANT","2211","80112","PEOPLES OF THE WORLD","25 BDA","OK","2018-07-26 14:28:02","2018-07-26 14:28:02","9780803267565","ERIKSON","VOICES OF A THOUSAND PEOPLE","02","OP","","LONGLEAF","2002","PB","required","","","No","5","25","0",
"ANT","2211","80112","PEOPLES OF THE WORLD","25 BDA","OK","2018-07-26 14:28:02","2018-07-26 14:28:02","9780534613082","DARIAN-SMITH","NEW CAPITALISTS:LAW,POLITICS,+IDENTITY","04","","","CENGAGE L","2004","PB","required","","","No","5","25","0",
"ANT","2211","80112","PEOPLES OF THE WORLD","25 BDA","OK","2018-07-26 14:28:02","2018-07-26 14:28:02","9780133814095","SUTTON","INTRODUCTION TO NATIVE NORTH AMER.(PB)","5TH 17","","","TAYLOR","2017","PD","required","","","No","5","25","0",
"ANT","2511C","80114","INTRO TO PHYSICAL ANTHRO","STAFF","OK","2018-05-29 09:08:46","2018-05-29 09:08:46","9780134014012","STANFORD","EXPLORING BIOLOGICAL ANTHROPOLOGY:ESS.","4TH 17","","","PEARSON","2017","PB","required","","","No","4","28","0",
"ANT","2511C","80114","INTRO TO PHYSICAL ANTHRO","STAFF","OK","2018-05-29 09:08:46","2018-05-29 09:08:46","9780393912913","SOLURI","LAB MANUAL+WORKBK.F/BIOLOGICAL ANTHRO.","16","","","NORTON","2016","SP","required","","","No","4","28","0",
"ANT","2511C","80115","INTRO TO PHYSICAL ANTHRO","STAFF","OK","2018-05-29 09:08:47","2018-05-29 09:08:47","9780134014012","STANFORD","EXPLORING BIOLOGICAL ANTHROPOLOGY:ESS.","4TH 17","","","PEARSON","2017","PB","required","","","No","4","28","0",
"ANT","2511C","80115","INTRO TO PHYSICAL ANTHRO","STAFF","OK","2018-05-29 09:08:47","2018-05-29 09:08:47","9780393912913","SOLURI","LAB MANUAL+WORKBK.F/BIOLOGICAL ANTHRO.","16","","","NORTON","2016","SP","required","","","No","4","28","0",
"ANT","3141","80117","000","35 BDA","OK","2018-07-20 15:44:54","2018-07-20 15:44:54","9780195169287","WENKE","PATTERNS IN PREHISTORY","5TH 07","","","OXF","2007","PB","required","","","No","4","35","0",
"ANT","3144","83094","000","35 BDA","OK","2018-07-20 15:45:24","2018-07-20 15:45:24","9781607323327","MOORE","PREHISTORY OF SOUTH AMERICA","14","","","UCP","2014","PB","required","","","No","4","35","0",
"ANT","3144","83094","000","35 BDA","OK","2018-07-20 15:45:24","2018-07-20 15:45:24","9780500290651","EVANS","ANCIENT MEXICO+CENTRAL AMERICA","3RD 13","","","NORTON","2013","PB","required","","","No","4","35","0",
"ANT","3390","83091","VISUAL ANTHROPOLOGY","30 BDA","OK","2018-07-20 15:45:58","2018-07-20 15:45:58","9781446211175","PINK","DOING VISUAL ETHNOGRAPHY","3RD 13","","","SAGE","2013","PB","required","","","No","3","30","0",
"ANT","3520C","82108","FORENSIC ANTHROPOLOGY","STAFF","OK","2018-05-29 09:20:59","2018-08-08 08:25:08","9780124186712","CHRISTENSEN","FORENSIC ANTHROPOLOGY","14","","","ELSEVIER","2014","","required","","","No","4","25","0",
"ANT","3520C","82108","FORENSIC ANTHROPOLOGY","STAFF","OK","2018-05-29 09:20:59","2018-08-08 08:25:08","9780385479684","MAPLES","DEAD MEN DO TELL TALES","94","","","PENG RAND","1994","PB","required","","","No","4","25","0",
"ANT","3520C","82108","FORENSIC ANTHROPOLOGY","STAFF","OK","2018-05-29 09:20:59","2018-08-08 08:25:08","9780849323201","WARREN","FORENSIC ANTHROPOLOGY LAB.","08","","","TAYLOR","2008","PD","required","","","No","4","25","0",
"ANT","3824L","83097","ARCHEOLOGICAL FIELD LAB","32 BDA","OK","2018-07-20 15:46:38","2018-07-20 15:46:38","9781465243799","SUTTON","ARCHAEOLOGICAL LABORATORY METHODS","6TH 14","","","K/H","2014","PB","optional","","","No","1","32","0",
"ANT","4034","83098","000","32 BDA","OK","2018-07-20 15:47:09","2018-07-20 15:47:09","9780759118553","MOORE","VISIONS OF CULTURE:ANNOTATED READER","09","","","RLPG","2009","PB","required","","","No","3","32","0",
"ANT","4034","83098","000","32 BDA","OK","2018-07-20 15:47:09","2018-07-20 15:47:09","9780759122185","MOORE","VISIONS OF CULTURE","4TH 12","NE","","RLPG","2012","PB","required","","","No","3","32","0",
"ANT","4241","83099","000","35 BDA","OK","2018-07-26 14:28:51","2018-07-26 14:28:51","9780078034947","MORO","MAGIC,WITCHCRAFT,+RELIGION","9TH 13","","","MCG","2013","PB","required","","","No","6","35","0",
"ANT","4241","83099","000","35 BDA","OK","2018-07-26 14:28:51","2018-07-26 14:28:51","9781138692527","STEIN","ANTHRO.OF RELIGION,MAGIC+WITCHCRAFT","4TH 17","","","TAYLOR","2017","PD","required","","","No","6","35","0",
"ANT","4462","83100","MEDICAL ANTHROPOLOGY","32 BDA","OK","2018-07-20 15:47:42","2018-07-20 15:47:42","9780199797080","WILEY","MEDICAL ANTHROPOLOGY","2ND 13","OE","","OXF","2013","PB","required","","","No","3","32","0",
"ANT","4462","83100","MEDICAL ANTHROPOLOGY","32 BDA","OK","2018-07-20 15:47:42","2018-07-20 15:47:42","9781250044631","TWEEDY","BLACK MAN IN A WHITE COAT","15","","","MAC HIGHER","2015","PB","required","","","No","3","32","0",
"ANT","4462","83100","MEDICAL ANTHROPOLOGY","32 BDA","OK","2018-07-20 15:47:42","2018-07-20 15:47:42","9781577667735","BELLISARI","OBESITY EPIDEMIC IN NORTH AMERICA","13","","","WAVELAND","2013","PB","required","","","No","3","32","0",
"ANT","4525C","82049","HUMAN OSTEOLOGY","STAFF","OK","2018-05-29 09:20:52","2018-05-29 09:20:52","9781563490750","HAAS","STANDARDS F/DATA COLLECT.FROM HUMAN...","94","","","AR ARCH","1994","SP","required","","","No","3","19","0",
"ANT","4525C","82049","HUMAN OSTEOLOGY","STAFF","OK","2018-05-29 09:20:52","2018-05-29 09:20:52","9780125286282","ORTNER","IDENT.OF PATHOLOG.COND.IN HUMAN SKEL...","2ND 03","","","ELSEVIER","2003","PD","required","","","No","3","19","0",
"ANT","4525C","82049","HUMAN OSTEOLOGY","STAFF","OK","2018-05-29 09:20:52","2018-05-29 09:20:52","9780123741349","WHITE","HUMAN OSTEOLOGY","3RD 12","","","ELSEVIER","2012","","required","","","No","3","19","0",
"APK","3125","81755","000","STAFF","OK","2018-05-29 09:18:57","2018-05-29 09:18:57","","","","","","","","","","","","","No","","40","0",
"APK","3132C","81754","PERSONAL FIT","STAFF","OK","2018-04-12 10:34:17","2018-04-12 10:34:17","9780073523484","CORBIN","CONCEPTS OF FITNESS+WELLNESS (LOOSE)","11TH 16","NE","","MCG","2016","PB","required","","","No","5","35","0",
"APK","3312","81751","000","STAFF","OK","2018-04-12 10:34:16","2018-04-12 10:34:16","9781621590347","MAMRACK","EXERCISE SPORT+PHARMACOLOGY (PB)","15","","","TAYLOR","2015","PD","required","","","No","5","40","0",
"APK","3312","83612","000","30 BDA","OK","2018-07-20 15:48:13","2018-07-20 15:48:13","9781621590347","MAMRACK","EXERCISE SPORT+PHARMACOLOGY (PB)","15","","","TAYLOR","2015","PD","required","","","No","4","30","0",
"APK","4120","81750","Clinical Exercise Physiology","STAFF","OK","2018-04-12 10:34:14","2018-04-12 10:34:14","9780781768702","AMER.COLLEGE","ACSM&#039;S RESOURCE F/CLIN.EXER...-W/ACCESS","2ND 10","","","LIPP/W+W","2010","PB","required","","","No","2","39","0",
"APK","4120","81750","Clinical Exercise Physiology","STAFF","OK","2018-04-12 10:34:14","2018-04-12 10:34:14","9781433805615","AM.PSYCH.ASSN.","PUBL.MAN.OF AM.PSYCH.ASSOC.(2ND+PRTG)","6TH 10","","","AM PSYCHOL","2010","PB","optional","","","No","1","39","0",
"APK","4120","81750","Clinical Exercise Physiology","STAFF","OK","2018-04-12 10:34:14","2018-04-12 10:34:14","9780736065658","EHRMAN","CLINICAL EXERCISE PHYSIOLOGY","2ND 09","OE","","HUMAN KIN","2009","","required","","","No","2","39","0",
"APK","4123","81749","000","STAFF","OK","2018-04-12 10:34:12","2018-04-12 10:34:12","9781621590347","MAMRACK","EXERCISE SPORT+PHARMACOLOGY (PB)","15","","","TAYLOR","2015","PD","required","","","No","5","30","0",
"APK","4123","81749","000","STAFF","OK","2018-04-12 10:34:12","2018-04-12 10:34:12","9781284036695","FINK","PRACTICAL APPL.IN SPORT NUTR.-W/ACCESS","4TH 15","OE","","JONES+BART","2015","PB","required","","","No","2","30","0",
"APK","4123","81749","000","STAFF","OK","2018-04-12 10:34:12","2018-04-12 10:34:12","9780736083492","NATIONAL STREN","NSCA&#039;S GDE.TO SPORT+EXERCISE NUTRITION","11","","","HUMAN KIN","2011","","required","","","No","2","30","0",
"APK","4123","81758","000","STAFF","OK","2018-04-12 10:34:19","2018-04-12 10:34:19","9781621590347","MAMRACK","EXERCISE SPORT+PHARMACOLOGY (PB)","15","","","TAYLOR","2015","PD","required","","","No","5","30","0",
"APK","4123","81758","000","STAFF","OK","2018-04-12 10:34:19","2018-04-12 10:34:19","9781284036695","FINK","PRACTICAL APPL.IN SPORT NUTR.-W/ACCESS","4TH 15","OE","","JONES+BART","2015","PB","required","","","No","2","30","0",
"APK","4123","81758","000","STAFF","OK","2018-04-12 10:34:19","2018-04-12 10:34:19","9780736083492","NATIONAL STREN","NSCA&#039;S GDE.TO SPORT+EXERCISE NUTRITION","11","","","HUMAN KIN","2011","","required","","","No","2","30","0",
"ARH","2050","80019","HISTORY OF THE VISUAL ARTS I","49 BDA","OK","2018-07-20 15:49:00","2018-07-20 15:49:00","9780205873487","STOKSTAD","ART HISTORY,V.I","5TH 14","OE","","PEARSON","2014","PB","required","","","No","4","49","0",
"ARH","2050","80021","HISTORY OF THE VISUAL ARTS I","49 BDA","OK","2018-07-20 15:48:42","2018-07-20 15:48:42","9780205873487","STOKSTAD","ART HISTORY,V.I","5TH 14","OE","","PEARSON","2014","PB","required","","","No","4","49","0",
"ARH","2051","80005","HIST OF VISUAL ARTS II","STAFF","OK","2018-04-12 10:36:45","2018-04-12 10:36:45","9780205873791","STOKSTAD","ART HISTORY,PORTABLE ED.-BK.4","5TH 14","","","PEARSON","2014","PB","required","","","No","5","49","0",
"ARH","2051","80005","HIST OF VISUAL ARTS II","STAFF","OK","2018-04-12 10:36:45","2018-04-12 10:36:45","9780205877560","STOKSTAD","ART HISTORY,PORTABLE ED.-BK.6","5TH 14","","","PEARSON","2014","PB","required","","","No","4","49","0",
"ARH","2051","82779","HIST OF VISUAL ARTS II","STAFF","OK","2018-04-12 10:41:43","2018-04-12 10:41:43","9780205873791","STOKSTAD","ART HISTORY,PORTABLE ED.-BK.4","5TH 14","","","PEARSON","2014","PB","required","","","No","10","49","0",
"ARH","2051","82779","HIST OF VISUAL ARTS II","STAFF","OK","2018-04-12 10:41:43","2018-04-12 10:41:43","9780205877560","STOKSTAD","ART HISTORY,PORTABLE ED.-BK.6","5TH 14","","","PEARSON","2014","PB","required","","","No","10","49","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9780262195072","SANDQVIST","DADA EAST: THE ROMANIANS OF CABARET VOTAIRE","","","","MIT","2005","","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9780226174129","DUROZOI","HISTORY OF SURREALIST MOVEMENT","02","","","UCP","2002","PB","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9780894683138","DICKERMAN","DADA","08","","","ANTIQUE C","2008","PB","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9780486232522","ERNST","UNE SEMAINE DE BONTE","76","","","DOVER","1976","PB","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9780500200391","RICHTER","DADA:ART+ANTI-ART","65","OE","","NORTON","1965","PB","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9780714856735","CAW","SURREALISM","10","","","HACHETTE B","2010","PB","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9781570620843","BROTCHIE","BOOK OF SURREALIST GAMES","91","","","PENG RAND","1991","PB","required","","","No","3","25","0",
"ARH","3456","83379","HISTORY OF DADA AND SURREALISM","STAFF","OK","2018-04-12 10:42:22","2018-04-12 10:42:22","9783631640371","Sandqvist","Sacred Cause: The Europe that was Lost – Thoughts on Central and Eastern European Modernism","1","","","PETER LANG","0","","required","","","No","3","25","0",
"ART","1201","80026","METHODS","STAFF","OK","2018-04-12 10:36:49","2018-04-12 10:36:49","9781599213187","MCCANN","HEALTH HAZARDS MANUAL F/ARTISTS","6TH 08","","","NBN","2008","PB","required","","","No","1","20","0",
"ART","1201","80026","METHODS","STAFF","OK","2018-04-12 10:36:49","2018-04-12 10:36:49","9780073379272","OCVIRK","ART FUNDAMENTALS","12TH 13","","","MCG","2013","PB","required","","","No","1","20","0",
